area,rooms_num,district_encoded,avg_area_per_room,district_mean_price,area_bin,price
-0.9980427306715204,0.0,1666,-0.9980427306715204,-0.5073189318684944,1,6500.0
-2.736943142221571,0.0,1666,-2.736943142221571,-0.5073189318684944,0,9200.0
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2208,0.6821778932211164,-0.322796416830114,2,117405.7955109426
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,1904,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2208,0.6821778932211164,-0.322796416830114,2,117405.7955109426
0.6821778932211164,0.0,1816,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,1816,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,1904,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2206,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.11828839773098139,0.0,2008,0.11828839773098139,-0.016712771153779803,2,62000.0
-0.5901525106782985,0.0,2239,-0.5901525106782985,0.2800484521236255,1,65000.0
2.1792074040125233,0.0,2147,2.1792074040125233,0.1958579092052942,2,45000.0
-0.33253763489310584,0.0,567,-0.33253763489310584,1.259498604430201,2,54000.0
-1.6850157327653676,0.0,1112,-1.6850157327653676,-0.9294458398323392,1,9000.0
-0.9765748243560877,0.0,732,-0.9765748243560877,-0.9830567834222749,1,6600.0
-0.633088323309164,0.0,732,-0.633088323309164,-0.9830567834222749,1,7750.0
0.6821778932211164,0.0,756,0.6821778932211164,0.21519412254701475,2,9000.0
